"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.16718669118986e-26,2.16615267478777,0.165,0.057,1.68390023937962e-22,"2","Zdhhc18"
1.24533637923507e-26,1.60594677346613,0.335,0.188,1.79664679432243e-22,"2","Limd2"
1.28142935067546e-26,1.99579201124313,0.165,0.057,1.84871812421949e-22,"2","Gm2a"
1.32446689388011e-26,2.70628539404814,0.113,0.029,1.91080838780084e-22,"2","Trim30a"
1.34989722405739e-26,2.60474736758608,0.137,0.041,1.9474967251476e-22,"2","Cacnb3"
1.57486065479959e-26,2.01317408947137,0.158,0.053,2.27205146667937e-22,"2","Emp3"
1.69710722521723e-26,2.4563071410398,0.104,0.025,2.4484165938209e-22,"2","Wipf1"
1.76932003344498e-26,2.2912478947693,0.116,0.03,2.55259801225107e-22,"2","Ms4a6c"
2.04798756612983e-26,2.28458416448829,0.134,0.04,2.9546316616555e-22,"2","Napsa"
2.28302856753407e-26,1.69405909171488,0.214,0.087,3.2937253143814e-22,"2","Bgn"
2.74605863311472e-26,2.2416171270447,0.131,0.038,3.96173878999461e-22,"2","Dok3"
2.8490485530673e-26,2.24002257141413,0.177,0.065,4.11032234751019e-22,"2","Grk6"
2.94771096648162e-26,2.53381819804338,0.108,0.027,4.25266261134303e-22,"2","Klra17"
3.69080757172013e-26,0.406336188191442,0.986,0.969,5.32472808372063e-22,"2","Rps14"
3.75474652339388e-26,2.27717270955758,0.127,0.036,5.41697280930035e-22,"2","Fermt3"
3.88450728264179e-26,2.59666090287365,0.1,0.023,5.60417865666731e-22,"2","Lyl1"
4.01476020313966e-26,2.4854434242751,0.114,0.03,5.79209454506959e-22,"2","Cytip"
6.43384751355288e-26,2.09217654766747,0.136,0.041,9.28211180780274e-22,"2","Plekho1"
7.4422422899073e-26,0.660677966741813,0.92,0.847,1.07369229516493e-21,"2","Rpl28"
7.5991040081814e-26,1.56211429036151,0.341,0.192,1.09632273526033e-21,"2","Mcl1"
1.13264484110815e-25,2.50959348304305,0.127,0.037,1.63406671226673e-21,"2","Blnk"
2.35698859451512e-25,1.54140634275445,0.367,0.215,3.40042744530696e-21,"2","Crip1"
2.64327041556995e-25,1.68168803030739,0.284,0.143,3.81344622854276e-21,"2","AC149090.1"
3.76356218657767e-25,1.83089295127432,0.23,0.102,5.42969116657561e-21,"2","Tmem123"
4.88458608633438e-25,2.49859402205813,0.12,0.034,7.04699234675462e-21,"2","Dock2"
7.46030192107279e-25,2.12811205898963,0.134,0.042,1.07629775815317e-20,"2","Tnip1"
7.63899730346069e-25,1.05076139584998,0.562,0.437,1.10207814097027e-20,"2","Ctsd"
8.94970002578789e-25,1.02005378237571,0.616,0.515,1.29117322272042e-20,"2","Rpl3"
9.63787779629867e-25,0.684948346157006,0.835,0.752,1.39045662967201e-20,"2","Eif1"
1.4685222699876e-24,2.13819671189138,0.146,0.048,2.11863707891111e-20,"2","Itgb2"
2.06212241595605e-24,0.483110401606714,0.993,0.974,2.97502400949979e-20,"2","Rpl37"
2.3872827746813e-24,1.87712610167219,0.175,0.066,3.44413285903271e-20,"2","H2-DMa"
2.47084743607833e-24,0.620983570339204,0.966,0.94,3.5646915960302e-20,"2","Rpl23"
3.45454434286532e-24,2.29390234821528,0.12,0.035,4.9838711234518e-20,"2","Abcg1"
4.70046298207586e-24,1.81466155509294,0.2,0.083,6.78135794424085e-20,"2","Wfdc17"
4.75226820167857e-24,2.14314925578017,0.111,0.03,6.85609733456167e-20,"2","Il4ra"
7.10211895870134e-24,2.28825785216349,0.163,0.06,1.02462270217184e-19,"2","Hba-a1"
7.69984891069814e-24,2.25882641707692,0.12,0.035,1.11085720234642e-19,"2","Marcksl1"
8.02668187431064e-24,1.8834783959545,0.16,0.058,1.1580093940068e-19,"2","Isg15"
9.15011929449122e-24,2.03732390738022,0.137,0.044,1.32008771061625e-19,"2","Vsir"
9.160753649799e-24,1.95021097693423,0.14,0.046,1.3216219290565e-19,"2","Marcks"
1.05595957061524e-23,1.96931979988194,0.133,0.042,1.5234328725266e-19,"2","Tgfbi"
1.2753264045416e-23,1.67543942709538,0.325,0.185,1.83991340383217e-19,"2","Igfbp7"
1.41264044346876e-23,0.542550606349215,0.933,0.859,2.03801636779238e-19,"2","Eef2"
1.42963595642861e-23,0.579185268505049,0.981,0.975,2.06253579433956e-19,"2","Rps4x"
1.60252391710284e-23,1.8414023249612,0.148,0.051,2.31196125520427e-19,"2","Aebp1"
2.0220314022431e-23,2.12591016282264,0.111,0.031,2.91718470401612e-19,"2","Col6a2"
2.24380515485126e-23,2.05023979526551,0.197,0.083,3.23713769690391e-19,"2","Zmiz2"
2.66430467496753e-23,1.8746011426288,0.161,0.059,3.84379235457566e-19,"2","Il6st"
2.72500607790098e-23,2.27819174194385,0.103,0.027,3.93136626858775e-19,"2","Il2rb"
2.76071237982792e-23,0.78851820918902,0.825,0.759,3.98287975037775e-19,"2","Ppia"
3.33510835666754e-23,2.30986357293665,0.107,0.029,4.81156082616426e-19,"2","Cxcl9"
3.6624206706803e-23,2.46600222140635,0.254,0.126,5.28377430159047e-19,"2","Hbb-bs"
3.9997181559143e-23,2.06885547343285,0.153,0.055,5.77039338353756e-19,"2","Tpm3-rs7"
4.56495608767766e-23,2.67206967871023,0.1,0.026,6.58586214769257e-19,"2","Cd3d"
4.86676453192145e-23,1.35869834398931,0.408,0.264,7.02128119020308e-19,"2","Nisch"
5.32798382573655e-23,1.20488760996612,0.478,0.344,7.68668226539011e-19,"2","H2afz"
5.91446316399323e-23,2.32972204258394,0.106,0.029,8.53279600669303e-19,"2","Cntrl"
7.19999215156828e-23,0.673586608322065,0.746,0.632,1.03874286770676e-18,"2","Rpl27"
9.57268117868363e-23,1.73862611409036,0.188,0.077,1.38105071364869e-18,"2","Mbnl1"
1.32465942889119e-22,2.28140010881295,0.126,0.04,1.91108615806132e-18,"2","Adgre5"
1.98543850561871e-22,2.14828994092726,0.131,0.043,2.86439213205612e-18,"2","Tuba1a"
2.07696741097759e-22,1.80721430289892,0.194,0.082,2.99644088381736e-18,"2","Pold4"
2.87251131422438e-22,1.65878497044421,0.318,0.184,4.14417207303151e-18,"2","Gas5"
2.88190198964085e-22,0.578377027079395,0.929,0.875,4.15772000045485e-18,"2","Rps15"
3.92928571892254e-22,0.652707952524355,0.907,0.85,5.66878050668955e-18,"2","Rpl27a"
4.6794231857798e-22,1.52529308870299,0.231,0.108,6.75100383012451e-18,"2","Tmem176a"
5.15288583353707e-22,1.60674972049723,0.223,0.103,7.43406839204392e-18,"2","Col1a2"
6.05111946142848e-22,2.17260339827068,0.108,0.031,8.72995004700287e-18,"2","Crlf2"
8.23655490623382e-22,0.417183630241782,0.994,0.985,1.18828777632235e-17,"2","Rpl13"
8.86672478957246e-22,2.15248382481345,0.128,0.043,1.27920238539162e-17,"2","Dgkd"
8.95763128561191e-22,1.83352058234425,0.193,0.083,1.29231746557523e-17,"2","Rogdi"
1.11948271583573e-21,1.65343351178241,0.194,0.083,1.61507771413621e-17,"2","Ifitm2"
1.3753068610378e-21,1.50978611941156,0.227,0.106,1.98415520841924e-17,"2","Lgmn"
1.45928890192818e-21,1.77802114764706,0.208,0.095,2.10531609881179e-17,"2","Rnf213"
1.61726979878848e-21,2.44502008106741,0.11,0.033,2.33323513871214e-17,"2","Slc25a19"
1.7283665812975e-21,1.86254109201935,0.146,0.052,2.49351446683791e-17,"2","Tap2"
1.83879790105912e-21,0.483316102360978,0.917,0.83,2.65283373185799e-17,"2","Rpl15"
1.98073155345257e-21,1.25361023740593,0.445,0.316,2.85760141216602e-17,"2","Arpc1b"
2.08243361467602e-21,1.426888804498,0.298,0.165,3.00432697589309e-17,"2","Ptpn18"
2.46287733461361e-21,1.76648017596689,0.181,0.076,3.55319313064705e-17,"2","Acp5"
2.68605269707348e-21,0.595365333697974,0.842,0.744,3.87516822606791e-17,"2","Rps29"
3.57245584941592e-21,1.71205233726703,0.262,0.139,5.15398205395235e-17,"2","Fabp5"
3.85274162724312e-21,2.11741843887107,0.107,0.031,5.55835034562365e-17,"2","Cxcl10"
9.49747450415493e-21,1.79729633255563,0.188,0.082,1.37020064671443e-16,"2","Dbnl"
1.03743395565308e-20,0.63685783374182,0.837,0.755,1.4967059678207e-16,"2","Rpl26"
1.08118261654008e-20,1.62179752357773,0.22,0.104,1.55982216088237e-16,"2","Ywhah"
1.1022922490719e-20,1.58342864626261,0.207,0.094,1.59027702773603e-16,"2","S100a10"
1.59058479859008e-20,1.25669316591763,0.338,0.204,2.29473668892591e-16,"2","Pkm"
1.64474329552344e-20,2.19532347477077,0.107,0.032,2.37287115245167e-16,"2","Gbp2"
1.93936298952607e-20,1.64427573177272,0.15,0.056,2.79791898498926e-16,"2","Anxa2"
2.10703113934875e-20,1.60102560630969,0.204,0.093,3.03981382473844e-16,"2","Itgb1"
2.34351789513386e-20,1.95564486298486,0.16,0.063,3.38099326730962e-16,"2","Ier5"
2.48613458131541e-20,2.07306772471977,0.1,0.029,3.58674636046374e-16,"2","Irgm2"
2.65953642569192e-20,1.84538100371381,0.134,0.047,3.83691320134574e-16,"2","Rgs10"
2.9423557247744e-20,1.54482197135403,0.227,0.11,4.24493660413202e-16,"2","Mat2a"
2.99921014860483e-20,1.163665667931,0.565,0.485,4.32696048139219e-16,"2","Hnrnpa2b1"
3.06545701258071e-20,1.69469741977293,0.175,0.073,4.42253483205019e-16,"2","Pltp"
3.36516399060794e-20,2.05050155613729,0.104,0.031,4.85492208925007e-16,"2","Snx20"
4.84083584164745e-20,2.03433959173235,0.116,0.037,6.98387386874478e-16,"2","Lyn"
5.80370036706669e-20,2.16413597686596,0.103,0.031,8.37299851956712e-16,"2","Gmip"
6.11847440182125e-20,1.34699397234831,0.334,0.203,8.82712301950752e-16,"2","Selenop"
6.1271792434203e-20,0.590708246238136,0.924,0.874,8.83968149448246e-16,"2","Rps16"
6.99776235172818e-20,2.08598982021471,0.114,0.037,1.00956717448382e-15,"2","Id3"
8.42059221468251e-20,1.79997083958958,0.151,0.059,1.21483883881225e-15,"2","Arl6ip1"
9.33280959228981e-20,1.4402105338943,0.221,0.106,1.34644443987965e-15,"2","Hexa"
1.0880866734482e-19,1.63259984591513,0.204,0.095,1.56978264378372e-15,"2","Ppp6r1"
1.1404460228661e-19,1.41099807920136,0.27,0.145,1.64532147718892e-15,"2","Ddx39b"
1.37597323740611e-19,1.47694690709883,0.255,0.135,1.98511658960579e-15,"2","Tln1"
1.61642954495527e-19,0.51396063237304,0.96,0.896,2.33202290450697e-15,"2","Rpl38"
1.78996293354564e-19,1.92540268335173,0.114,0.037,2.5823795242263e-15,"2","Plbd1"
2.09399711073221e-19,1.35251639101077,0.348,0.22,3.02100963165335e-15,"2","Ypel3"
2.11267703062022e-19,1.52794815278963,0.188,0.083,3.04795915207579e-15,"2","Vasp"
2.62300106670634e-19,0.344851408784843,0.999,0.992,3.78420363893724e-15,"2","Tpt1"
2.87148301883146e-19,1.72381531860572,0.178,0.078,4.14268855126815e-15,"2","Cyth1"
4.47663052987574e-19,0.581384922741582,0.82,0.756,6.45843486545173e-15,"2","Rpl36"
4.47699083069907e-19,2.16769285646502,0.117,0.04,6.45895467144954e-15,"2","Cyb561a3"
5.52368659784881e-19,2.15089600871033,0.106,0.033,7.96902265471648e-15,"2","Ly86"
6.06829534581349e-19,1.89689132671694,0.107,0.034,8.75472969540513e-15,"2","Nrros"
6.52446387862006e-19,1.85312678237742,0.16,0.066,9.41284403768517e-15,"2","Zfp36"
8.90082091700919e-19,1.83724607193131,0.123,0.043,1.28412143369692e-14,"2","Axl"
9.80980238301335e-19,1.96931979988194,0.141,0.055,1.41526018979734e-14,"2","Tpm3"
9.99274766058431e-19,1.84552119141932,0.126,0.045,1.4416537049925e-14,"2","Cuedc2"
1.16612349846803e-18,1.831816276132,0.191,0.089,1.68236637123983e-14,"2","Grb2"
1.77340226124624e-18,0.390210507544948,0.997,0.985,2.55848744229995e-14,"2","Fth1"
1.85364205515478e-18,1.45988750970091,0.254,0.137,2.67424939297179e-14,"2","Nfkbia"
2.17918769898696e-18,0.579392090894584,0.95,0.908,3.14391409332848e-14,"2","Rpl30"
2.18693268220328e-18,1.57805968388622,0.157,0.064,3.15508778061467e-14,"2","Ahnak"
3.63253418980731e-18,1.72384376543245,0.131,0.049,5.240657075635e-14,"2","Htra3"
4.13939003522559e-18,1.21707361925644,0.394,0.271,5.97189800381996e-14,"2","BC005537"
5.14894886590075e-18,2.13744255869026,0.104,0.034,7.42838852883502e-14,"2","Ifi203"
5.4522772324907e-18,0.554933777263922,0.81,0.719,7.86600036331433e-14,"2","Ubc"
8.85985763137613e-18,1.81208005807074,0.11,0.037,1.27821166047863e-13,"2","Cd68"
1.08435254944464e-17,1.886534925218,0.136,0.053,1.56439542308378e-13,"2","Sbno2"
1.10299132891186e-17,1.53410441866546,0.188,0.088,1.59128559022115e-13,"2","Cd47"
1.11706705719832e-17,1.64654331035625,0.217,0.111,1.61159264342002e-13,"2","Rbm5"
1.76790971646194e-17,2.03168568084231,0.103,0.034,2.55056334793964e-13,"2","Rasa4"
1.79944631403115e-17,1.93184509446328,0.107,0.036,2.59606119725274e-13,"2","Alox5ap"
1.86058250107375e-17,0.418113199856452,0.979,0.957,2.6842623742991e-13,"2","Rps21"
2.09150578404371e-17,1.96229937220417,0.113,0.04,3.01741539463985e-13,"2","Gadd45b"
2.70963885964848e-17,0.528001325001593,0.807,0.719,3.90919598281486e-13,"2","Eif5a"
3.44893188968606e-17,1.91409027916155,0.117,0.042,4.97577403725008e-13,"2","Rfc2"
3.472194340717e-17,0.82652197646249,0.322,0.197,5.00933477535241e-13,"2","Mzb1"
3.61745556858464e-17,1.75013968363757,0.154,0.066,5.21890314879706e-13,"2","Prr13"
4.20962702073497e-17,2.09464085067448,0.11,0.038,6.07322890281434e-13,"2","Plcg2"
4.96529261866177e-17,1.32745026030065,0.267,0.153,7.16342766094334e-13,"2","Atpif1"
5.00548983568746e-17,1.52906231061382,0.208,0.105,7.2214201859463e-13,"2","Ccnd3"
5.10385889738612e-17,0.599867199882784,0.839,0.791,7.36333723125895e-13,"2","Rps13"
5.1273650389416e-17,0.670955357117927,0.621,0.52,7.39724954168105e-13,"2","Hsp90b1"
6.7977033209726e-17,1.80870096066131,0.163,0.073,9.80704658116716e-13,"2","Mdm4"
7.20069736056375e-17,1.93166167382341,0.116,0.042,1.03884460820853e-12,"2","S100a13"
7.39567873845944e-17,0.722951290287384,0.502,0.356,1.06697457159754e-12,"2","Gm8797"
8.0152162619205e-17,1.53509874404192,0.211,0.108,1.15635525010727e-12,"2","Akap8l"
9.22871449661568e-17,1.13442350585261,0.254,0.14,1.33142664042674e-12,"2","Cd81"
9.34715206266979e-17,1.84681570304925,0.144,0.06,1.34851362808137e-12,"2","Sfi1"
9.70125984674307e-17,1.58156487823897,0.262,0.152,1.39960075808962e-12,"2","Hnrnph1"
1.18960222842319e-16,1.52632823903209,0.185,0.088,1.71623913494614e-12,"2","Ifngr1"
1.5429618829572e-16,2.13596966929139,0.1,0.034,2.22603110854235e-12,"2","Helz2"
1.69892060257446e-16,1.39873643853395,0.214,0.11,2.45103275333418e-12,"2","Pacs2"
1.94775990699601e-16,1.67713904838863,0.137,0.056,2.81003321782315e-12,"2","Igfbp4"
2.00256607614225e-16,1.1694020594933,0.391,0.277,2.88910207805042e-12,"2","Dync1h1"
2.39068609384107e-16,1.74235464875567,0.148,0.064,3.44904282758451e-12,"2","Mycbp2"
2.49408355466417e-16,1.94251974053822,0.1,0.034,3.598214344314e-12,"2","Slc15a4"
2.83700882803488e-16,1.82522646677165,0.133,0.054,4.09295263620592e-12,"2","Zc3hav1"
2.92287081651163e-16,1.91727305211234,0.128,0.051,4.21682572698133e-12,"2","Supt20"
3.41559681007267e-16,1.59413465963503,0.16,0.071,4.92768151789184e-12,"2","Trafd1"
4.26502666438037e-16,1.54793146845071,0.237,0.132,6.15315396870155e-12,"2","Dgka"
4.67001238902672e-16,1.557193896023,0.127,0.05,6.73742687364885e-12,"2","Col1a1"
4.74281519499411e-16,0.790502802192286,0.595,0.511,6.842459481818e-12,"2","Rps18"
5.53322964385076e-16,0.843259261655231,0.548,0.461,7.9827904071835e-12,"2","Rps27"
5.74864663953434e-16,2.09764389685748,0.114,0.043,8.29357250685619e-12,"2","Mast3"
5.93251017576166e-16,0.647696666162733,0.805,0.741,8.55883243057135e-12,"2","Rps26"
6.11614410567757e-16,1.79781894351409,0.118,0.045,8.82376110126103e-12,"2","Ms4a7"
7.70728361322475e-16,1.63479435167717,0.167,0.078,1.11192980687993e-11,"2","Ppp2r5a"
8.94002761807635e-16,1.78312437522004,0.18,0.088,1.28977778445987e-11,"2","Nxf1"
1.02828081002991e-15,1.49636232467391,0.211,0.111,1.48350072463016e-11,"2","Ctsc"
1.02974682825059e-15,1.72955517337099,0.123,0.048,1.48561574911712e-11,"2","Tcf3"
1.1565489939364e-15,1.64442013846328,0.171,0.082,1.66855323355204e-11,"2","Srrt"
1.19401209987855e-15,1.14576765029653,0.371,0.259,1.72260125649479e-11,"2","Arhgdia"
1.30637823950894e-15,1.9795698965757,0.101,0.036,1.88471188613954e-11,"2","Ehbp1l1"
1.40762557746388e-15,1.55316868029239,0.208,0.11,2.03078142060715e-11,"2","Actr3"
1.70519299820645e-15,2.24460716965051,0.1,0.035,2.46008193851244e-11,"2","Msln"
1.70946274861347e-15,1.86922396517435,0.103,0.037,2.46624190742465e-11,"2","Plekhm2"
1.93834731587154e-15,1.78625369875156,0.16,0.074,2.79645367260787e-11,"2","Slc44a2"
1.99927097398483e-15,0.396946230042261,0.996,0.988,2.88434823416791e-11,"2","Rps8"
2.04618048132932e-15,0.484039046223783,0.826,0.749,2.95202458041382e-11,"2","H3f3b"
2.10455415239663e-15,1.74173423005243,0.108,0.04,3.03624027566262e-11,"2","Pi16"
2.37860727612717e-15,1.51791778765237,0.175,0.085,3.43161671726867e-11,"2","Pkn1"
2.73566128475575e-15,1.25157927927833,0.244,0.136,3.94673853551712e-11,"2","1600014C10Rik"
3.15885827982828e-15,1.831816276132,0.113,0.043,4.55728484030825e-11,"2","Tmpo"
3.63131647585232e-15,1.64019620359037,0.153,0.069,5.23890027971214e-11,"2","Zyx"
4.50640629431811e-15,1.66856572809899,0.141,0.061,6.50139236081273e-11,"2","Traf2"
4.72132897192445e-15,1.49708040494402,0.155,0.071,6.81146130779541e-11,"2","Man2b1"
5.06587574417789e-15,1.84732927550333,0.103,0.037,7.30853893612544e-11,"2","Mrtfa"
5.72548390139074e-15,0.274691713466256,0.996,0.992,8.26015562453642e-11,"2","Rplp1"
6.19393880740357e-15,1.44546881346417,0.195,0.1,8.93599551744113e-11,"2","Fus"
7.98776878528469e-15,1.32223558725298,0.334,0.229,1.15239540265302e-10,"2","Sf3b1"
9.64258648507305e-15,1.67015160799443,0.131,0.056,1.39113595220149e-10,"2","Tpm4"
1.28430792312718e-14,1.70628539404814,0.104,0.038,1.85287104069558e-10,"2","Map7d1"
1.40004981777838e-14,1.52521983500063,0.208,0.113,2.01985187210887e-10,"2","Iqgap1"
1.42958699482927e-14,0.735387085056074,0.618,0.557,2.06246515744019e-10,"2","Rps28"
1.95943342633023e-14,1.56568706387534,0.128,0.054,2.82687460416662e-10,"2","Csf1r"
2.03357090366648e-14,1.54758764802909,0.13,0.055,2.93383274271963e-10,"2","Slc25a4"
2.06225662280245e-14,1.42981261388955,0.178,0.089,2.9752176297171e-10,"2","Ifi35"
2.30597377125241e-14,1.60621843894422,0.163,0.078,3.32682835978586e-10,"2","Add1"
2.60586278856147e-14,0.973681161267474,0.511,0.43,3.75947824505763e-10,"2","Gsn"
2.73653418699442e-14,1.83061352905035,0.103,0.038,3.94799787157685e-10,"2","Coro7"
2.98114700966157e-14,1.88944941897965,0.113,0.045,4.30090079083874e-10,"2","Stx4a"
3.05463236977451e-14,1.57852984684977,0.167,0.082,4.40691811987369e-10,"2","Myo9b"
3.15021693249225e-14,1.18166579901763,0.328,0.219,4.54481796850657e-10,"2","Ldha"
3.38029925181227e-14,1.20139648502486,0.328,0.224,4.87675773058955e-10,"2","Ucp2"
3.72401089319615e-14,1.65643684459758,0.117,0.047,5.37263051561409e-10,"2","Poglut1"
4.09512172995708e-14,1.50767763790175,0.155,0.074,5.90803211980908e-10,"2","Myh9"
4.10840576481943e-14,1.94689850517414,0.124,0.053,5.92719699690499e-10,"2","Pan3"
4.30176764594026e-14,0.48696955126871,0.872,0.817,6.20616018279801e-10,"2","Rpl14"
4.6014973820824e-14,1.71279870100682,0.116,0.047,6.63858027313027e-10,"2","Gng10"
5.55191641612322e-14,1.00691934942605,0.397,0.293,8.00974981354097e-10,"2","Tspo"
6.19134719827268e-14,1.65419688289969,0.128,0.055,8.93225660294799e-10,"2","Tgfbr2"
6.82860562176605e-14,1.37149514822373,0.19,0.099,9.85162933052187e-10,"2","Snx5"
7.37615155684875e-14,1.42897407382346,0.208,0.115,1.06415738510657e-09,"2","Bax"
8.36247097670352e-14,1.92022525035377,0.126,0.054,1.20645368780902e-09,"2","Sap25"
8.75527766943759e-14,1.50267726634954,0.205,0.114,1.26312390936976e-09,"2","H2-T22"
9.3696672738416e-14,1.37947507778103,0.211,0.117,1.35176189759713e-09,"2","Clec2d"
1.02987988311517e-13,1.76458403461281,0.1,0.038,1.48580770737026e-09,"2","Capg"
1.13948378796301e-13,1.39057582189594,0.171,0.085,1.64393326089423e-09,"2","Rbck1"
1.43069507468672e-13,1.26221884615777,0.284,0.183,2.06406378425053e-09,"2","Clk1"
1.67362749676692e-13,1.51528816898723,0.185,0.098,2.41454238958563e-09,"2","Gmfg"
1.85273526520016e-13,0.49209666479116,0.884,0.821,2.67294116710426e-09,"2","Rpl24"
1.87190379173825e-13,1.33639626070961,0.15,0.07,2.70059560034077e-09,"2","Lrp1"
2.04077730243535e-13,0.932486366915253,0.479,0.398,2.94422941422348e-09,"2","Atp6v0c"
2.14793192611815e-13,1.34553805027025,0.144,0.066,3.09882138981066e-09,"2","Egfl7"
2.16436823253009e-13,1.68730229068057,0.131,0.058,3.12253404907116e-09,"2","Gdi1"
2.40347476185765e-13,0.421422520603553,0.927,0.883,3.46749303893203e-09,"2","Rpl9"
2.43414395532114e-13,1.42985860389715,0.224,0.131,3.51173948434181e-09,"2","Arpc2"
2.4631281138105e-13,1.84964956921932,0.103,0.04,3.55355492979441e-09,"2","Bnip2"
3.74715415218346e-13,1.41615732733208,0.191,0.104,5.40601929535507e-09,"2","Ostf1"
3.77266922740517e-13,1.63651511574397,0.111,0.046,5.44282989437744e-09,"2","Aqp1"
3.8032789526288e-13,1.37636450840725,0.147,0.069,5.48699054495757e-09,"2","Lgals1"
3.82625443323823e-13,1.0597532663256,0.367,0.261,5.5201372708328e-09,"2","Txnip"
4.3351608703697e-13,1.50465153287849,0.163,0.082,6.25433658768236e-09,"2","Prpf38b"
4.60403077684187e-13,1.42666810401875,0.167,0.084,6.64223520174976e-09,"2","Hnrnpa1"
4.71170963649234e-13,0.437638651398587,0.854,0.768,6.7975834925675e-09,"2","Uqcrq"
8.13553634766071e-13,1.39318114954779,0.248,0.155,1.17371382887701e-08,"2","Ogt"
8.77378472499093e-13,1.35952916231685,0.225,0.133,1.26579392227444e-08,"2","Zfp36l2"
9.72452807874972e-13,1.87067221194903,0.108,0.045,1.40295766592122e-08,"2","Abca2"
9.94813926151879e-13,1.13636229279113,0.344,0.246,1.43521805125932e-08,"2","2410006H16Rik"
1.0612070427566e-12,1.82845726404209,0.104,0.042,1.53100340058494e-08,"2","Ankrd10"
1.2936415258626e-12,1.42798423156104,0.197,0.11,1.86633662936197e-08,"2","Commd4"
1.48749657743071e-12,1.54474153339349,0.175,0.094,2.14601131225929e-08,"2","Akap8"
1.57950490231768e-12,1.6802901855152,0.107,0.044,2.27875172257372e-08,"2","Plvap"
1.88202553733913e-12,1.59496837118399,0.144,0.071,2.71519824271917e-08,"2","Pkig"
1.95801848716251e-12,1.30869302922871,0.157,0.078,2.82483327142935e-08,"2","Cxcl12"
2.09496357472394e-12,1.46582139978968,0.177,0.094,3.02240394925423e-08,"2","Nt5c"
3.04200461988727e-12,0.441582167853732,0.782,0.717,4.38870006511137e-08,"2","Hint1"
3.14740058896658e-12,0.388200940235722,0.996,0.987,4.54075482970209e-08,"2","Rps3a1"
3.19330565355152e-12,1.35113776385992,0.214,0.126,4.60698206637878e-08,"2","Snrpd1"
3.30217061993441e-12,1.49082568687358,0.141,0.068,4.76404155337937e-08,"2","Map11"
3.37671077275002e-12,1.35398365011726,0.205,0.119,4.87158063184646e-08,"2","AI413582"
3.51456368854656e-12,1.71279870100682,0.104,0.043,5.07046103346613e-08,"2","Irgm1"
4.37738463576903e-12,1.54445569664105,0.133,0.062,6.31525281402398e-08,"2","Cnot3"
4.45609180839179e-12,1.27417438141036,0.223,0.132,6.42880365196684e-08,"2","Ybx1"
4.52355655954691e-12,1.6114262077067,0.106,0.044,6.52613504845832e-08,"2","Acsl5"
4.79910838005473e-12,1.70628539404814,0.123,0.056,6.92367365990495e-08,"2","Sbf1"
4.94967369489018e-12,1.68596540966855,0.12,0.054,7.14089423961806e-08,"2","Rgl2"
5.89249809494928e-12,0.839314986376876,0.556,0.522,8.50110700158332e-08,"2","H3f3a"
6.26695579302233e-12,1.19355122088217,0.167,0.086,9.04133712259332e-08,"2","Rela"
6.70741162267251e-12,1.32777377079441,0.174,0.094,9.67678274802964e-08,"2","Fkbp1a"
6.96387476592119e-12,1.66881068862948,0.111,0.048,1.00467821247945e-07,"2","Vrk3"
8.49559209786776e-12,1.47514933963972,0.137,0.066,1.22565907195938e-07,"2","Fbl"
1.18078489379408e-11,1.50163579484668,0.16,0.084,1.70351836627672e-07,"2","Ppp1r12c"
1.32037942163061e-11,1.63228481260437,0.111,0.049,1.90491139158648e-07,"2","Fam98c"
1.41106810095069e-11,1.5389906486505,0.158,0.083,2.03574794924156e-07,"2","Arpc4"
1.54854913227134e-11,0.776286535460437,0.572,0.523,2.23409183312786e-07,"2","Rsrp1"
1.54874730530345e-11,1.31737296468591,0.188,0.106,2.23437773736129e-07,"2","Ccdc12"
1.56155809167781e-11,1.70628539404814,0.106,0.045,2.25285985886358e-07,"2","Anxa4"
1.62171364239497e-11,1.52136767813036,0.12,0.055,2.33964627188322e-07,"2","Aprt"
1.74203454814581e-11,1.64309156756095,0.121,0.056,2.51323324260996e-07,"2","Pcyt2"
1.8682115633798e-11,1.2759348392748,0.213,0.126,2.69526882248804e-07,"2","Tardbp"
2.35693695800677e-11,1.1954423080183,0.203,0.118,3.40035294931637e-07,"2","Sri"
2.35993647519896e-11,0.393789647784351,0.803,0.748,3.40468035276954e-07,"2","H2afj"
2.58863030332693e-11,1.15550000864508,0.262,0.17,3.73461693860976e-07,"2","Tmem50a"
2.60137107095483e-11,1.56231961966851,0.144,0.073,3.75299804406653e-07,"2","Plekhj1"
2.72033246809545e-11,1.48640857063048,0.146,0.074,3.9246236517213e-07,"2","Csnk2a2"
2.97733874456903e-11,0.93784156840877,0.351,0.253,4.29540660678974e-07,"2","Clta"
3.47933565619968e-11,1.45286607709107,0.134,0.066,5.01963755119928e-07,"2","Rnf19b"
3.51066646885529e-11,0.769155185261943,0.552,0.518,5.06483851461753e-07,"2","Eef1b2"
3.74492776324642e-11,1.52059307674752,0.157,0.083,5.40280728403561e-07,"2","Mapk14"
5.09470472439858e-11,1.54305504517984,0.1,0.043,7.35013050588983e-07,"2","Rab43"
5.17940733529509e-11,0.700649125487709,0.596,0.557,7.47233096263022e-07,"2","Rps5"
5.31754765671171e-11,0.953692226643293,0.284,0.188,7.67162600433799e-07,"2","Dcn"
5.83434302171909e-11,1.48116576010204,0.143,0.072,8.41720667743414e-07,"2","Nfkb1"
